date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:22	1246/1246	---M--	200	added ('OK')	image/svg+xml	etag:%224de-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mnz.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mnz.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:23	313/313	---M--	200	added ('OK')	image/svg+xml	etag:%22139-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/moac.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/moac.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:23	279/279	---M--	200	added ('OK')	image/svg+xml	etag:%22117-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mod.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mod.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:24	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mona.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mona.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:24	775/775	---M--	200	added ('OK')	image/svg+xml	etag:%22307-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/msr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/msr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:25	615/615	---M--	200	added ('OK')	image/svg+xml	etag:%22267-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mth.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mth.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:25	215/215	---M--	200	added ('OK')	image/svg+xml	etag:%22d7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mtl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mtl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:26	513/513	---M--	200	added ('OK')	image/svg+xml	etag:%22201-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/music.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/music.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:26	775/775	---M--	200	added ('OK')	image/svg+xml	etag:%22307-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mzc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/mzc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:27	986/986	---M--	200	added ('OK')	image/svg+xml	etag:%223da-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nano.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nano.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:27	1237/1237	---M--	200	added ('OK')	image/svg+xml	etag:%224d5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nas.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nas.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:28	266/266	---M--	200	added ('OK')	image/svg+xml	etag:%2210a-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nav.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nav.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:28	6320/6320	---M--	200	added ('OK')	image/svg+xml	etag:%2218b0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ncash.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ncash.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:29	1198/1198	---M--	200	added ('OK')	image/svg+xml	etag:%224ae-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ndz.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ndz.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:29	1112/1112	---M--	200	added ('OK')	image/svg+xml	etag:%22458-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nebl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nebl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:30	276/276	---M--	200	added ('OK')	image/svg+xml	etag:%22114-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neos.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neos.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:30	476/476	---M--	200	added ('OK')	image/svg+xml	etag:%221dc-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neu.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neu.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:31	657/657	---M--	200	added ('OK')	image/svg+xml	etag:%22291-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nexo.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nexo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:31	682/682	---M--	200	added ('OK')	image/svg+xml	etag:%222aa-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ngc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ngc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:32	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%22144-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nio.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nio.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:32	1297/1297	---M--	200	added ('OK')	image/svg+xml	etag:%22511-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nkn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nkn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:33	632/632	---M--	200	added ('OK')	image/svg+xml	etag:%22278-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlc2.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlc2.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:33	765/765	---M--	200	added ('OK')	image/svg+xml	etag:%222fd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlg.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nlg.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:34	514/514	---M--	200	added ('OK')	image/svg+xml	etag:%22202-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:34	9197/9197	---M--	200	added ('OK')	image/svg+xml	etag:%2223ed-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nmr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:35	689/689	---M--	200	added ('OK')	image/svg+xml	etag:%222b1-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/npxs.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/npxs.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:35	751/751	---M--	200	added ('OK')	image/svg+xml	etag:%222ef-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ntbc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ntbc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:36	469/469	---M--	200	added ('OK')	image/svg+xml	etag:%221d5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nuls.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nuls.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:36	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxs.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxs.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:37	869/869	---M--	200	added ('OK')	image/svg+xml	etag:%22365-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxt.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/nxt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:37	860/860	---M--	200	added ('OK')	image/svg+xml	etag:%2235c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oax.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oax.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:38	2093/2093	---M--	200	added ('OK')	image/svg+xml	etag:%2282d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ok.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ok.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:38	840/840	---M--	200	added ('OK')	image/svg+xml	etag:%22348-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omg.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omg.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:39	596/596	---M--	200	added ('OK')	image/svg+xml	etag:%22254-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omni.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/omni.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:39	1142/1142	---M--	200	added ('OK')	image/svg+xml	etag:%22476-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/one.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/one.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:40	548/548	---M--	200	added ('OK')	image/svg+xml	etag:%22224-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ong.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ong.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:40	366/366	---M--	200	added ('OK')	image/svg+xml	etag:%2216e-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ont.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ont.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:41	1755/1755	---M--	200	added ('OK')	image/svg+xml	etag:%226db-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oot.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oot.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:41	1000/1000	---M--	200	added ('OK')	image/svg+xml	etag:%223e8-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ost.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ost.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:42	725/725	---M--	200	added ('OK')	image/svg+xml	etag:%222d5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ox.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ox.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:42	704/704	---M--	200	added ('OK')	image/svg+xml	etag:%222c0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oxt.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/oxt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:43	1350/1350	---M--	200	added ('OK')	image/svg+xml	etag:%22546-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/part.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/part.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:43	761/761	---M--	200	added ('OK')	image/svg+xml	etag:%222f9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:44	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pasl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:44	683/683	---M--	200	added ('OK')	image/svg+xml	etag:%222ab-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pax.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pax.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:45	683/683	---M--	200	added ('OK')	image/svg+xml	etag:%222ab-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/paxg.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/paxg.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:45	671/671	---M--	200	added ('OK')	image/svg+xml	etag:%2229f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pay.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pay.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:46	596/596	---M--	200	added ('OK')	image/svg+xml	etag:%22254-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/payx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/payx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:46	757/757	---M--	200	added ('OK')	image/svg+xml	etag:%222f5-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pink.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pink.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:47	1097/1097	---M--	200	added ('OK')	image/svg+xml	etag:%22449-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pirl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pirl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:47	434/434	---M--	200	added ('OK')	image/svg+xml	etag:%221b2-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pivx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pivx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:48	720/720	---M--	200	added ('OK')	image/svg+xml	etag:%222d0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/plr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/plr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:48	742/742	---M--	200	added ('OK')	image/svg+xml	etag:%222e6-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poa.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poa.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:49	957/957	---M--	200	added ('OK')	image/svg+xml	etag:%223bd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poe.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poe.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:49	893/893	---M--	200	added ('OK')	image/svg+xml	etag:%2237d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/polis.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/polis.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:50	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poly.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/poly.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:50	1032/1032	---M--	200	added ('OK')	image/svg+xml	etag:%22408-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pot.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pot.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:51	4211/4211	---M--	200	added ('OK')	image/svg+xml	etag:%221073-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/powr.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/powr.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:51	384/384	---M--	200	added ('OK')	image/svg+xml	etag:%22180-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:52	976/976	---M--	200	added ('OK')	image/svg+xml	etag:%223d0-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppp.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ppp.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:52	909/909	---M--	200	added ('OK')	image/svg+xml	etag:%2238d-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pre.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pre.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:53	4542/4542	---M--	200	added ('OK')	image/svg+xml	etag:%2211be-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/prl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/prl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:53	2415/2415	---M--	200	added ('OK')	image/svg+xml	etag:%2296f-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pungo.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pungo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:54	713/713	---M--	200	added ('OK')	image/svg+xml	etag:%222c9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pura.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/pura.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:54	2960/2960	---M--	200	added ('OK')	image/svg+xml	etag:%22b90-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qash.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qash.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:55	1021/1021	---M--	200	added ('OK')	image/svg+xml	etag:%223fd-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qiwi.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qiwi.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:55	1794/1794	---M--	200	added ('OK')	image/svg+xml	etag:%22702-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qlc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qlc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:56	3491/3491	---M--	200	added ('OK')	image/svg+xml	etag:%22da3-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qrl.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qrl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:56	695/695	---M--	200	added ('OK')	image/svg+xml	etag:%222b7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qsp.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qsp.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:56	3786/3786	---M--	200	added ('OK')	image/svg+xml	etag:%22eca-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qtum.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/qtum.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:57	308/308	---M--	200	added ('OK')	image/svg+xml	etag:%22134-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/r.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/r.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:57	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rads.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rads.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:38:58	396/396	---M--	200	added ('OK')	image/svg+xml	etag:%2218c-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rap.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rap.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:00	2039/2039	---M--	200	added ('OK')	image/svg+xml	etag:%227f7-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rcn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rcn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:39:00	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdd.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/rdd.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
